Year of Birth,Gender,Ethnicity,Child's First Name,Count,Rank
2016,MALE,WHITE NON HISPANIC,Sean,22,87
2016,MALE,WHITE NON HISPANIC,Timothy,22,87
2016,MALE,WHITE NON HISPANIC,Avrohom,22,87
2016,MALE,WHITE NON HISPANIC,Ian,22,87
2016,MALE,WHITE NON HISPANIC,Dominic,21,88
2016,MALE,WHITE NON HISPANIC,Noam,21,88
2016,MALE,WHITE NON HISPANIC,Reid,21,88
2016,MALE,WHITE NON HISPANIC,Brandon,21,88
2016,MALE,WHITE NON HISPANIC,Akiva,21,88
2016,MALE,WHITE NON HISPANIC,Yehoshua,21,88
2016,MALE,WHITE NON HISPANIC,Usher,21,88
2016,MALE,WHITE NON HISPANIC,Ellis,21,88
2016,MALE,WHITE NON HISPANIC,Youssef,21,88
2016,MALE,WHITE NON HISPANIC,Arlo,20,89
2016,MALE,WHITE NON HISPANIC,Marcus,20,89
2016,MALE,WHITE NON HISPANIC,Baruch,20,89
2016,MALE,WHITE NON HISPANIC,Shlome,20,89
2016,MALE,WHITE NON HISPANIC,Cheskel,20,89
2016,MALE,WHITE NON HISPANIC,Eitan,20,89
2016,MALE,WHITE NON HISPANIC,Meshilem,20,89
2016,MALE,WHITE NON HISPANIC,Eric,20,89
2016,MALE,WHITE NON HISPANIC,Albert,20,89
2016,MALE,WHITE NON HISPANIC,Gavriel,20,89
2016,MALE,WHITE NON HISPANIC,Mendy,19,90
2016,MALE,WHITE NON HISPANIC,Salvatore,19,90
2016,MALE,WHITE NON HISPANIC,Avi,19,90
2016,MALE,WHITE NON HISPANIC,Jaxon,19,90
2016,MALE,WHITE NON HISPANIC,Shloime,19,90
2016,MALE,WHITE NON HISPANIC,Nico,19,90
2016,MALE,WHITE NON HISPANIC,Jasper,19,90
2016,MALE,WHITE NON HISPANIC,Shloimy,19,90
2016,MALE,WHITE NON HISPANIC,Bennett,19,90
2016,MALE,WHITE NON HISPANIC,Ibrahim,19,90
2016,MALE,WHITE NON HISPANIC,Everett,19,90
2016,MALE,WHITE NON HISPANIC,Abdullah,19,90
2016,MALE,WHITE NON HISPANIC,Jayden,18,91
2016,MALE,WHITE NON HISPANIC,Hugo,18,91
2016,MALE,WHITE NON HISPANIC,Morris,18,91
2016,MALE,WHITE NON HISPANIC,Elimelech,18,91
2016,MALE,WHITE NON HISPANIC,Efraim,18,91
2016,MALE,WHITE NON HISPANIC,Muhammad,17,92
2016,MALE,WHITE NON HISPANIC,Yossi,17,92
2016,MALE,WHITE NON HISPANIC,Kyle,17,92
2016,MALE,WHITE NON HISPANIC,Kevin,17,92
2016,MALE,WHITE NON HISPANIC,Hersh,17,92
2016,MALE,WHITE NON HISPANIC,Samir,17,92
2016,MALE,WHITE NON HISPANIC,Aharon,17,92
2016,MALE,WHITE NON HISPANIC,Shane,17,92
2016,MALE,WHITE NON HISPANIC,Mateo,16,93
2016,MALE,WHITE NON HISPANIC,Anas,16,93
2016,MALE,WHITE NON HISPANIC,Moishe,16,93
2016,MALE,WHITE NON HISPANIC,Angelo,16,93
2016,MALE,WHITE NON HISPANIC,Pinchas,16,93
2016,MALE,WHITE NON HISPANIC,Mohammed,16,93
2016,MALE,WHITE NON HISPANIC,Joel,16,93
2016,MALE,WHITE NON HISPANIC,Francesco,16,93
2016,MALE,WHITE NON HISPANIC,Brian,16,93
2016,MALE,WHITE NON HISPANIC,Bodhi,15,94
2016,MALE,WHITE NON HISPANIC,Calvin,15,94
2016,MALE,WHITE NON HISPANIC,Ronan,15,94
2016,MALE,WHITE NON HISPANIC,Ryder,15,94
2016,MALE,WHITE NON HISPANIC,Axel,15,94
2016,MALE,WHITE NON HISPANIC,Damian,15,94
2016,MALE,WHITE NON HISPANIC,Raymond,15,94
2016,MALE,WHITE NON HISPANIC,Donovan,15,94
2016,MALE,WHITE NON HISPANIC,Zalmen,15,94
2016,MALE,WHITE NON HISPANIC,Binyamin,15,94
2016,MALE,WHITE NON HISPANIC,Benzion,15,94
2016,MALE,WHITE NON HISPANIC,Blake,15,94
2016,MALE,WHITE NON HISPANIC,Chesky,15,94
2016,MALE,WHITE NON HISPANIC,Vincenzo,15,94
2016,MALE,WHITE NON HISPANIC,Brody,14,95
2016,MALE,WHITE NON HISPANIC,Avery,14,95
2016,MALE,WHITE NON HISPANIC,Pinchus,14,95
2016,MALE,WHITE NON HISPANIC,Silas,14,95
2016,MALE,WHITE NON HISPANIC,Timur,14,95
2016,MALE,WHITE NON HISPANIC,Reuven,14,95
2016,MALE,WHITE NON HISPANIC,Beckett,14,95
2016,MALE,WHITE NON HISPANIC,Yoel,14,95
2016,MALE,WHITE NON HISPANIC,Frederick,14,95
2016,MALE,WHITE NON HISPANIC,Yisrael,14,95
2016,MALE,WHITE NON HISPANIC,Leonard,14,95
2016,MALE,WHITE NON HISPANIC,Mohammad,14,95
2016,MALE,WHITE NON HISPANIC,Harry,14,95
2016,MALE,WHITE NON HISPANIC,Griffin,14,95
2016,MALE,WHITE NON HISPANIC,Dominick,13,96
2016,MALE,WHITE NON HISPANIC,Jaxson,13,96
2016,MALE,WHITE NON HISPANIC,Jad,13,96
2016,MALE,WHITE NON HISPANIC,Tristan,13,96
2016,MALE,WHITE NON HISPANIC,Francis,13,96
2016,MALE,WHITE NON HISPANIC,Yitzchak,13,96
2016,MALE,WHITE NON HISPANIC,Stephen,13,96
2016,MALE,WHITE NON HISPANIC,Greyson,13,96
2016,MALE,WHITE NON HISPANIC,River,13,96
2016,MALE,WHITE NON HISPANIC,Micah,13,96
2016,MALE,WHITE NON HISPANIC,Elya,13,96
2016,MALE,WHITE NON HISPANIC,Malik,13,96
2016,MALE,WHITE NON HISPANIC,Xavier,13,96
2016,MALE,WHITE NON HISPANIC,Pierce,13,96
2016,MALE,WHITE NON HISPANIC,Brayden,13,96
2016,MALE,WHITE NON HISPANIC,Boruch,13,96
2016,MALE,WHITE NON HISPANIC,Steven,13,96
2016,MALE,WHITE NON HISPANIC,Jace,13,96
2016,MALE,WHITE NON HISPANIC,Cyrus,12,97
2016,MALE,WHITE NON HISPANIC,Imran,12,97
2016,MALE,WHITE NON HISPANIC,Avrum,12,97
2016,MALE,WHITE NON HISPANIC,Lucian,12,97
2016,MALE,WHITE NON HISPANIC,Brendan,12,97
2016,MALE,WHITE NON HISPANIC,Julien,12,97
2016,MALE,WHITE NON HISPANIC,Yonatan,12,97
2016,MALE,WHITE NON HISPANIC,Ameer,12,97
2016,MALE,WHITE NON HISPANIC,Otto,12,97
2016,MALE,WHITE NON HISPANIC,Zayn,12,97
2016,MALE,WHITE NON HISPANIC,Sholom,12,97
2016,MALE,WHITE NON HISPANIC,Fishel,12,97
2016,MALE,WHITE NON HISPANIC,Ayden,12,97
2016,MALE,WHITE NON HISPANIC,Selim,12,97
2016,MALE,WHITE NON HISPANIC,Giuseppe,12,97
2016,MALE,WHITE NON HISPANIC,Jay,12,97
2016,MALE,WHITE NON HISPANIC,Sami,12,97
2016,MALE,WHITE NON HISPANIC,Desmond,12,97
2016,MALE,WHITE NON HISPANIC,Enzo,12,97
2016,MALE,WHITE NON HISPANIC,Ivan,12,97
2016,MALE,WHITE NON HISPANIC,Marcel,11,98
2016,MALE,WHITE NON HISPANIC,Ahmad,11,98
2016,MALE,WHITE NON HISPANIC,Ahron,11,98
2016,MALE,WHITE NON HISPANIC,Gregory,11,98
2016,MALE,WHITE NON HISPANIC,Wolf,11,98
2016,MALE,WHITE NON HISPANIC,Santino,11,98
2016,MALE,WHITE NON HISPANIC,Russell,11,98
2016,MALE,WHITE NON HISPANIC,Isaiah,11,98
2016,MALE,WHITE NON HISPANIC,Jesse,11,98
2016,MALE,WHITE NON HISPANIC,Walter,11,98
2016,MALE,WHITE NON HISPANIC,Jeremy,11,98
2016,MALE,WHITE NON HISPANIC,Nikolai,11,98
2016,MALE,WHITE NON HISPANIC,Shalom,11,98
2016,MALE,WHITE NON HISPANIC,Zain,11,98
2016,MALE,WHITE NON HISPANIC,Gianluca,11,98
2016,MALE,WHITE NON HISPANIC,Milan,11,98
2016,MALE,WHITE NON HISPANIC,Josef,11,98
2016,MALE,WHITE NON HISPANIC,Motty,11,98
2016,MALE,WHITE NON HISPANIC,Shraga,11,98
2016,MALE,WHITE NON HISPANIC,Peretz,11,98
2016,MALE,WHITE NON HISPANIC,Yassin,11,98
2016,MALE,WHITE NON HISPANIC,Eyad,10,99
2016,MALE,WHITE NON HISPANIC,Berl,10,99
2016,MALE,WHITE NON HISPANIC,Dillon,10,99
2016,MALE,WHITE NON HISPANIC,Nosson,10,99
2016,MALE,WHITE NON HISPANIC,Mordche,10,99
2016,MALE,WHITE NON HISPANIC,Noach,10,99
2016,MALE,WHITE NON HISPANIC,Walker,10,99
2016,MALE,WHITE NON HISPANIC,Lincoln,10,99
2016,MALE,WHITE NON HISPANIC,Nikolas,10,99
2016,MALE,WHITE NON HISPANIC,Leonidas,10,99
2016,MALE,WHITE NON HISPANIC,Umar,10,99
2016,MALE,WHITE NON HISPANIC,Bradley,10,99
2016,MALE,WHITE NON HISPANIC,Meyer,10,99
2016,MALE,WHITE NON HISPANIC,Joaquin,10,99
2016,MALE,WHITE NON HISPANIC,Elan,10,99
2016,MALE,WHITE NON HISPANIC,Augustus,10,99
2016,MALE,WHITE NON HISPANIC,Camden,10,99
2016,MALE,WHITE NON HISPANIC,Malek,10,99
2016,MALE,WHITE NON HISPANIC,Winston,10,99
2016,MALE,WHITE NON HISPANIC,Herman,10,99
2016,MALE,WHITE NON HISPANIC,Meilech,10,99
2016,MALE,WHITE NON HISPANIC,Aviel,10,99
2016,MALE,WHITE NON HISPANIC,Leibish,10,99
2016,MALE,WHITE NON HISPANIC,Colton,10,99
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Olivia,188,1
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Chloe,119,2
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophia,104,3
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Emily,99,4
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Emma,74,5
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Grace,65,6
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabella,63,7
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Mia,59,8
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Angela,57,9
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Charlotte,50,10
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Amelia,48,11
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Ava,46,12
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Anaya,44,13
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Claire,40,14
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Hannah,39,15
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Sarah,37,16
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Zoe,36,17
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Jessica,36,17
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Bella,36,17
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Evelyn,36,17
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Kayla,35,18
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Ella,35,18
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Abigail,35,18
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Fatima,35,18
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Jasmine,34,19
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Leah,34,19
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Rachel,34,19
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Alice,33,20
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Avery,32,21
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Vivian,31,22
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Angelina,30,23
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Hailey,30,23
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Joanna,29,24
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Maya,29,24
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Fiona,28,25
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Victoria,28,25
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Sophie,28,25
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Anna,28,25
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Aria,27,26
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Elena,27,26
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Alina,27,26
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Ashley,27,26
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Arya,26,27
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Kaylee,26,27
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Stella,26,27
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Audrey,26,27
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Tenzin,25,28
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Ellie,25,28
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Ariana,25,28
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Madison,25,28
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Sofia,25,28
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Abby,24,29
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Elizabeth,24,29
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Annie,24,29
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Catherine,24,29
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Ayesha,23,30
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Zainab,22,31
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Tiffany,22,31
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Stephanie,22,31
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Serena,22,31
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Iris,22,31
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Lily,22,31
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Zara,22,31
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Melody,21,32
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Cindy,21,32
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Michelle,21,32
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Naomi,20,33
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Manha,20,33
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Vicky,20,33
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Sara,20,33
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Penelope,20,33
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Phoebe,20,33
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Natalie,20,33
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Amy,20,33
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Zahra,20,33
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Kaitlyn,20,33
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Christina,19,34
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Lillian,19,34
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Maryam,19,34
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Allison,19,34
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Ivy,19,34
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Aisha,19,34
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Nicole,19,34
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Queenie,19,34
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Selina,18,35
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Eva,18,35
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Mila,18,35
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Jenny,18,35
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Katherine,18,35
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Cynthia,17,36
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Rebecca,17,36
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Julia,17,36
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Kelly,17,36
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Alisha,17,36
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Hanna,17,36
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Arianna,17,36
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Aleena,16,37
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Irene,16,37
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Nina,16,37
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Amber,16,37
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Shirley,16,37
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Sabrina,16,37
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Zoey,15,38
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Emilia,15,38
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Elina,15,38
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Harper,15,38
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabelle,15,38
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Anika,15,38
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Elsa,15,38
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Mariam,14,39
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Leela,14,39
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Jannat,14,39
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Celine,14,39
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Nabiha,14,39
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Eileen,13,40
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Arisha,13,40
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Samaira,13,40
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Ruby,13,40
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Queena,13,40
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Lucy,13,40
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Alexandra,13,40
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Amanda,13,40
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Winnie,13,40
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Angel,13,40
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Janice,13,40
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Aiza,13,40
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Jocelyn,13,40
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Caroline,13,40
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Joy,12,41
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Lauren,12,41
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Luna,12,41
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Inaaya,12,41
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Savannah,12,41
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Jessie,12,41
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Tanisha,12,41
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Elaine,12,41
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Joyce,12,41
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Alexis,12,41
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Lena,12,41
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Sienna,12,41
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Madeline,12,41
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Annabelle,12,41
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Jennifer,12,41
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Lydia,12,41
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Eliana,12,41
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Katie,12,41
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Kira,12,41
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Alyssa,11,42
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Mira,11,42
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Diana,11,42
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Raina,11,42
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Aarya,11,42
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Sylvia,11,42
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Aizah,11,42
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Erica,11,42
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Emaan,11,42
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Hafsa,11,42
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Haniya,11,42
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Elise,11,42
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Giselle,11,42
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Maliha,11,42
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Cecilia,11,42
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Eleanor,11,42
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Jannatul,11,42
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Karina,11,42
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Riley,10,43
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Layla,10,43
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Anisa,10,43
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Clara,10,43
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Lisa,10,43
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Samantha,10,43
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Josephine,10,43
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Megan,10,43
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Isla,10,43
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Isabel,10,43
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Khloe,10,43
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Anabia,10,43
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Christine,10,43
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Jacqueline,10,43
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Tina,10,43
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Scarlett,10,43
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Skylar,10,43
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Priscilla,10,43
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Mahnoor,10,43
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Karen,10,43
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Noor,10,43
2015,FEMALE,ASIAN AND PACIFIC ISLANDER,Ariel,10,43
2015,FEMALE,BLACK NON HISPANIC,Madison,128,1
2015,FEMALE,BLACK NON HISPANIC,Skylar,91,2
2015,FEMALE,BLACK NON HISPANIC,Ava,87,3
2015,FEMALE,BLACK NON HISPANIC,Olivia,82,4
2015,FEMALE,BLACK NON HISPANIC,Mia,61,5
2015,FEMALE,BLACK NON HISPANIC,Taylor,56,6
2015,FEMALE,BLACK NON HISPANIC,Aaliyah,56,6
2015,FEMALE,BLACK NON HISPANIC,Chloe,56,6
2015,FEMALE,BLACK NON HISPANIC,Savannah,53,7
2015,FEMALE,BLACK NON HISPANIC,Kylie,52,8
2015,FEMALE,BLACK NON HISPANIC,London,51,9
2015,FEMALE,BLACK NON HISPANIC,Riley,50,10
2015,FEMALE,BLACK NON HISPANIC,Serenity,47,11
2015,FEMALE,BLACK NON HISPANIC,Leah,47,11
2015,FEMALE,BLACK NON HISPANIC,Kayla,44,12
2015,FEMALE,BLACK NON HISPANIC,Peyton,44,12
2015,FEMALE,BLACK NON HISPANIC,Zoe,38,13
2015,FEMALE,BLACK NON HISPANIC,Nyla,38,13
2015,FEMALE,BLACK NON HISPANIC,Brielle,37,14
2015,FEMALE,BLACK NON HISPANIC,Autumn,37,14
2015,FEMALE,BLACK NON HISPANIC,Faith,36,15
2015,FEMALE,BLACK NON HISPANIC,Gabriella,36,15
2015,FEMALE,BLACK NON HISPANIC,Zoey,34,16
2015,FEMALE,BLACK NON HISPANIC,Abigail,34,16
2015,FEMALE,BLACK NON HISPANIC,Makayla,34,16
2015,FEMALE,BLACK NON HISPANIC,Arianna,34,16
2015,FEMALE,BLACK NON HISPANIC,Layla,34,16
2015,FEMALE,BLACK NON HISPANIC,Aria,33,17
2015,FEMALE,BLACK NON HISPANIC,Khloe,32,18
2015,FEMALE,BLACK NON HISPANIC,Zuri,32,18
2015,FEMALE,BLACK NON HISPANIC,Emily,31,19
2015,FEMALE,BLACK NON HISPANIC,Sarah,30,20
2015,FEMALE,BLACK NON HISPANIC,Amelia,30,20
2015,FEMALE,BLACK NON HISPANIC,Gabrielle,30,20
2015,FEMALE,BLACK NON HISPANIC,Aisha,29,21
2015,FEMALE,BLACK NON HISPANIC,Nia,29,21
2015,FEMALE,BLACK NON HISPANIC,Morgan,29,21
2015,FEMALE,BLACK NON HISPANIC,Fatima,29,21
2015,FEMALE,BLACK NON HISPANIC,Mariam,29,21
2015,FEMALE,BLACK NON HISPANIC,Victoria,29,21
2015,FEMALE,BLACK NON HISPANIC,Nevaeh,29,21
2015,FEMALE,BLACK NON HISPANIC,Aminata,29,21
2015,FEMALE,BLACK NON HISPANIC,Ariel,28,22
2015,FEMALE,BLACK NON HISPANIC,Kennedy,28,22
2015,FEMALE,BLACK NON HISPANIC,Fatoumata,28,22
2015,FEMALE,BLACK NON HISPANIC,Alyssa,27,23
2015,FEMALE,BLACK NON HISPANIC,Naomi,27,23
2015,FEMALE,BLACK NON HISPANIC,Aubrey,27,23
2015,FEMALE,BLACK NON HISPANIC,Sophia,27,23
2015,FEMALE,BLACK NON HISPANIC,Isabelle,27,23
2015,FEMALE,BLACK NON HISPANIC,Amiyah,26,24
2015,FEMALE,BLACK NON HISPANIC,Sarai,26,24
2015,FEMALE,BLACK NON HISPANIC,Elizabeth,26,24
2015,FEMALE,BLACK NON HISPANIC,Hailey,26,24
2015,FEMALE,BLACK NON HISPANIC,Amina,25,25
2015,FEMALE,BLACK NON HISPANIC,Leilani,25,25
2015,FEMALE,BLACK NON HISPANIC,Laila,25,25
2015,FEMALE,BLACK NON HISPANIC,Nylah,25,25
2015,FEMALE,BLACK NON HISPANIC,Lauren,24,26
2015,FEMALE,BLACK NON HISPANIC,Paige,24,26
2015,FEMALE,BLACK NON HISPANIC,Maya,23,27
2015,FEMALE,BLACK NON HISPANIC,Isabella,23,27
2015,FEMALE,BLACK NON HISPANIC,Kali,23,27
2015,FEMALE,BLACK NON HISPANIC,Jada,23,27
2015,FEMALE,BLACK NON HISPANIC,Arielle,22,28
